Time,keypoints,bboxes,bbox_labels,num_push_ups,frame_count,expected_pose,elbow_angle,shoulder_keypoint,elbow_keypoint,wrist_keypoint,filename
15:44:28,"[[[0.2459844  0.2816229 ]
  [0.2280799  0.24414791]
  [0.23036441 0.24899071]
  [0.2629042  0.16956927]
  [0.26264533 0.17635061]
  [0.36325482 0.13645993]
  [0.38993305 0.24392594]
  [0.38088572 0.409749  ]
  [0.4212122  0.45168042]
  [0.35149848 0.6787605 ]
  [0.42716834 0.6714184 ]
  [0.6686009  0.18703799]
  [0.6577862  0.27464357]
  [0.8955739  0.4263883 ]
  [0.8948765  0.4567584 ]
  [0.9811207  0.46002415]
  [0.991772   0.52422696]]]",[[0.2280799  0.13645993 0.991772   0.6787605 ]],['person'],1.0,39,down,162.20223296767958,"(464, 98)","(487, 295)","(449, 488)",push_ups.mp4
15:44:28,"[[[0.24575728 0.27925485]
  [0.22948866 0.24313037]
  [0.23244129 0.24719682]
  [0.26496914 0.16875157]
  [0.2638986  0.17400114]
  [0.36317697 0.13845329]
  [0.38350037 0.25383055]
  [0.37629372 0.40223193]
  [0.42760712 0.4640689 ]
  [0.3538761  0.6756917 ]
  [0.42465657 0.6782525 ]
  [0.66625106 0.19084938]
  [0.65552145 0.2710215 ]
  [0.89572024 0.42601803]
  [0.89335877 0.45036256]
  [0.98238945 0.46174935]
  [0.99361587 0.52234316]]]",[[0.22948866 0.13845329 0.99361587 0.6782525 ]],['person'],1.0,40,down,166.5128911925185,"(464, 99)","(481, 289)","(452, 486)",push_ups.mp4
15:44:28,"[[[0.2420446  0.28679574]
  [0.22487031 0.24836688]
  [0.22699903 0.25140923]
  [0.26524776 0.1757707 ]
  [0.26860672 0.17878522]
  [0.36460224 0.13684712]
  [0.38736427 0.25578284]
  [0.38026413 0.41392854]
  [0.42571184 0.4713944 ]
  [0.35474023 0.68296754]
  [0.4254045  0.6803047 ]
  [0.66940296 0.20274433]
  [0.658901   0.27185333]
  [0.8979165  0.4227247 ]
  [0.88024527 0.4535856 ]
  [0.97215056 0.46511683]
  [0.96736807 0.47172174]]]",[[0.22487031 0.13684712 0.97215056 0.68296754]],['person'],1.0,41,down,164.87523235701786,"(466, 98)","(486, 298)","(454, 491)",push_ups.mp4
15:44:28,"[[[0.24077806 0.30296493]
  [0.22246036 0.261875  ]
  [0.22456473 0.2657181 ]
  [0.26182953 0.1834937 ]
  [0.26727536 0.1883719 ]
  [0.36758834 0.14552844]
  [0.3908191  0.26908442]
  [0.38198003 0.42248908]
  [0.41907245 0.4858965 ]
  [0.35588956 0.68691826]
  [0.42329836 0.68479055]
  [0.6720067  0.21215379]
  [0.6658564  0.29670376]
  [0.91399395 0.42595035]
  [0.90025854 0.45527065]
  [0.9731195  0.46642035]
  [0.9678181  0.47202662]]]",[[0.22246036 0.14552844 0.9731195  0.68691826]],['person'],1.0,42,down,165.00415523794095,"(470, 104)","(488, 304)","(455, 494)",push_ups.mp4
15:44:28,"[[[0.23801053 0.31938168]
  [0.22025974 0.27912337]
  [0.22343627 0.2812554 ]
  [0.2619534  0.2028414 ]
  [0.2667156  0.20622128]
  [0.369521   0.15782778]
  [0.40109226 0.27427235]
  [0.38371676 0.43897945]
  [0.4327545  0.48912856]
  [0.35257736 0.6919426 ]
  [0.42826506 0.6829647 ]
  [0.6708096  0.21312572]
  [0.66788757 0.3009565 ]
  [0.8991102  0.42422563]
  [0.884731   0.46753734]
  [0.9762608  0.46811977]
  [0.9877591  0.5095445 ]]]",[[0.22025974 0.15782778 0.9877591  0.6919426 ]],['person'],1.0,43,down,162.25751156594222,"(472, 113)","(491, 316)","(451, 498)",push_ups.mp4
15:44:28,"[[[0.23970036 0.32669833]
  [0.22401898 0.290434  ]
  [0.22705673 0.2939846 ]
  [0.26076332 0.21088977]
  [0.26367655 0.21491738]
  [0.373384   0.15531239]
  [0.3851545  0.27884144]
  [0.3852597  0.44122338]
  [0.41613442 0.49260193]
  [0.35387543 0.6973394 ]
  [0.42230514 0.68612045]
  [0.6749579  0.22488825]
  [0.66791826 0.33183876]
  [0.9078115  0.42879218]
  [0.88132674 0.4729079 ]
  [0.9758747  0.4674289 ]
  [0.98711    0.5113358 ]]]",[[0.22401898 0.15531239 0.98711    0.6973394 ]],['person'],1.0,44,down,163.0627477661297,"(477, 111)","(493, 317)","(452, 502)",push_ups.mp4
15:44:28,"[[[0.23295005 0.32208934]
  [0.21696152 0.28434655]
  [0.22105566 0.2911553 ]
  [0.25443617 0.20902912]
  [0.25646436 0.21376626]
  [0.36805815 0.1524938 ]
  [0.3823753  0.2776119 ]
  [0.38423336 0.42244413]
  [0.4202295  0.48876643]
  [0.3545012  0.69451207]
  [0.42388177 0.6842282 ]
  [0.6736502  0.22748382]
  [0.6658577  0.32136533]
  [0.89760685 0.44095942]
  [0.89435893 0.47967437]
  [0.9748728  0.47458485]
  [0.9904073  0.5244278 ]]]",[[0.21696152 0.1524938  0.9904073  0.69451207]],['person'],1.0,45,down,163.17174617675943,"(471, 109)","(491, 304)","(453, 500)",push_ups.mp4
15:44:28,"[[[0.23215982 0.32287645]
  [0.21587624 0.28552458]
  [0.21891743 0.28902745]
  [0.25177717 0.2088397 ]
  [0.25406146 0.21309204]
  [0.36082852 0.15255325]
  [0.37378946 0.2915318 ]
  [0.38532135 0.42184675]
  [0.42217773 0.48870182]
  [0.35702702 0.69238126]
  [0.42487606 0.68428606]
  [0.66931474 0.23888117]
  [0.6569866  0.33329773]
  [0.89330465 0.4353079 ]
  [0.88240385 0.4811371 ]
  [0.97352153 0.47332513]
  [0.99283284 0.5375283 ]]]",[[0.21587624 0.15255325 0.99283284 0.69238126]],['person'],1.0,46,down,159.88970297200703,"(461, 109)","(493, 303)","(456, 498)",push_ups.mp4
15:44:28,"[[[0.2313682  0.3237391 ]
  [0.21455452 0.28707474]
  [0.21738169 0.2907889 ]
  [0.25288552 0.20919506]
  [0.25573134 0.2115054 ]
  [0.36296904 0.15405408]
  [0.38674647 0.27231842]
  [0.38269675 0.42578563]
  [0.42252237 0.48182055]
  [0.35279357 0.69589615]
  [0.42241332 0.68509895]
  [0.6682732  0.25177804]
  [0.6544162  0.32179874]
  [0.8804213  0.44226155]
  [0.87947905 0.4686962 ]
  [0.9738597  0.47401375]
  [0.99279547 0.5398928 ]]]",[[0.21455452 0.15405408 0.99279547 0.69589615]],['person'],1.0,47,down,161.70398277329178,"(464, 110)","(489, 306)","(451, 501)",push_ups.mp4
15:44:28,"[[[0.22934492 0.32223552]
  [0.21214429 0.28255242]
  [0.2165584  0.28902605]
  [0.25199616 0.20900671]
  [0.25038162 0.21475261]
  [0.36431253 0.15725829]
  [0.3720792  0.27597064]
  [0.3857312  0.41668028]
  [0.4306748  0.48972008]
  [0.3558471  0.68685377]
  [0.42410576 0.6827393 ]
  [0.6722598  0.2712296 ]
  [0.65165484 0.33220658]
  [0.8836843  0.4459473 ]
  [0.88331735 0.47011158]
  [0.97405887 0.47539678]
  [0.99138314 0.5380857 ]]]",[[0.21214429 0.15725829 0.99138314 0.68685377]],['person'],1.0,48,down,160.70155612186724,"(466, 113)","(493, 300)","(455, 494)",push_ups.mp4
15:44:28,"[[[0.22813202 0.3260009 ]
  [0.21187924 0.28938386]
  [0.2148076  0.29403266]
  [0.25031343 0.21359824]
  [0.2515695  0.21820648]
  [0.36156407 0.15611841]
  [0.3663341  0.28711134]
  [0.39212105 0.4246033 ]
  [0.42379552 0.49712184]
  [0.35762423 0.68631536]
  [0.42158023 0.6824841 ]
  [0.66975254 0.27769193]
  [0.6526502  0.34876594]
  [0.9092377  0.4464741 ]
  [0.89830124 0.48340946]
  [0.97491574 0.47467077]
  [0.98825586 0.53785735]]]",[[0.21187924 0.15611841 0.98825586 0.68631536]],['person'],1.0,49,down,155.4706636677802,"(462, 112)","(501, 305)","(457, 494)",push_ups.mp4
15:44:28,"[[[0.22869655 0.33288527]
  [0.21226633 0.2956111 ]
  [0.21400389 0.29814523]
  [0.24891013 0.21834148]
  [0.2507508  0.22355539]
  [0.35861614 0.1706098 ]
  [0.36819318 0.2574937 ]
  [0.39130104 0.44079095]
  [0.42001125 0.48725456]
  [0.35641393 0.690855  ]
  [0.42479032 0.6833251 ]
  [0.6757253  0.2843001 ]
  [0.67071205 0.3486668 ]
  [0.90818244 0.44567433]
  [0.89928734 0.4988837 ]
  [0.987052   0.51493555]
  [0.9846956  0.53419363]]]",[[0.21226633 0.1706098  0.987052   0.690855  ]],['person'],1.0,50,down,154.38988259200386,"(459, 122)","(500, 317)","(456, 497)",push_ups.mp4
15:44:28,"[[[0.2227923  0.33900914]
  [0.20733601 0.29947793]
  [0.21096553 0.30303964]
  [0.24808574 0.2281091 ]
  [0.24945277 0.2343223 ]
  [0.35470787 0.18120007]
  [0.37171376 0.2897064 ]
  [0.39146054 0.45819375]
  [0.42379618 0.4935692 ]
  [0.35550344 0.6907549 ]
  [0.42329395 0.6857422 ]
  [0.6643725  0.2851607 ]
  [0.66053987 0.35195512]
  [0.91017115 0.4471713 ]
  [0.8997451  0.49812874]
  [0.9858955  0.504759  ]
  [0.98545927 0.54183507]]]",[[0.20733601 0.18120007 0.9858955  0.6907549 ]],['person'],1.0,51,down,151.39852750443168,"(454, 130)","(501, 329)","(455, 497)",push_ups.mp4
15:44:28,"[[[0.21480335 0.35111153]
  [0.2022774  0.31544635]
  [0.20393908 0.3158372 ]
  [0.24265216 0.2447518 ]
  [0.24027771 0.2485748 ]
  [0.35739142 0.18868499]
  [0.37041602 0.2743063 ]
  [0.3925409  0.45857224]
  [0.42107683 0.4986067 ]
  [0.35575384 0.6871419 ]
  [0.42891264 0.68519276]
  [0.66321725 0.30281845]
  [0.65947795 0.3532584 ]
  [0.9112173  0.4596055 ]
  [0.8878401  0.49924752]
  [0.9873754  0.5189668 ]
  [0.9862958  0.54288554]]]",[[0.2022774  0.18868499 0.9873754  0.6871419 ]],['person'],1.0,52,down,151.01385544956645,"(457, 135)","(502, 330)","(455, 494)",push_ups.mp4
15:44:28,"[[[0.2136521  0.37327287]
  [0.20442455 0.33905452]
  [0.20427287 0.34388834]
  [0.24473532 0.26709065]
  [0.2418757  0.2751087 ]
  [0.35384753 0.20459823]
  [0.36744493 0.29220313]
  [0.39574504 0.46067783]
  [0.41292888 0.5006578 ]
  [0.35435542 0.6937959 ]
  [0.4262847  0.6823299 ]
  [0.6604094  0.32423192]
  [0.6503931  0.37253168]
  [0.9107865  0.47120425]
  [0.9022644  0.4936572 ]
  [0.9886623  0.52151656]
  [0.987648   0.54315466]]]",[[0.20427287 0.20459823 0.9886623  0.6937959 ]],['person'],1.0,53,down,146.1349381087251,"(452, 147)","(506, 331)","(453, 499)",push_ups.mp4
15:44:29,"[[[0.21290852 0.4005597 ]
  [0.20225625 0.3620231 ]
  [0.20190364 0.3690859 ]
  [0.23542741 0.29319388]
  [0.23583382 0.29980883]
  [0.34640357 0.22582915]
  [0.3706947  0.29476464]
  [0.4013953  0.47577092]
  [0.41364142 0.5022813 ]
  [0.35198602 0.69646156]
  [0.42331377 0.68913174]
  [0.6514908  0.3283975 ]
  [0.64725125 0.37065187]
  [0.9117793  0.48260128]
  [0.9034188  0.46485475]
  [0.9901465  0.531224  ]
  [0.99067205 0.5529569 ]]]",[[0.20190364 0.22582915 0.99067205 0.69646156]],['person'],1.0,54,down,137.1347155500805,"(443, 162)","(513, 342)","(450, 501)",push_ups.mp4
15:44:29,"[[[0.20765363 0.43034452]
  [0.19734332 0.3929467 ]
  [0.19815466 0.4021028 ]
  [0.23062961 0.32655454]
  [0.23387177 0.3342744 ]
  [0.34384173 0.26111278]
  [0.3611327  0.2916135 ]
  [0.3928281  0.49173462]
  [0.39916262 0.5061328 ]
  [0.35004333 0.69993883]
  [0.41832882 0.6910107 ]
  [0.64449126 0.3527382 ]
  [0.63664    0.37165943]
  [0.8988966  0.48743048]
  [0.8844356  0.47905025]
  [0.98627996 0.51829535]
  [0.9880885  0.5410708 ]]]",[[0.19734332 0.26111278 0.9880885  0.69993883]],['person'],1.0,55,down,139.5983105677054,"(440, 188)","(502, 354)","(448, 503)",push_ups.mp4
15:44:29,"[[[0.2059669  0.46211508]
  [0.19612612 0.43134913]
  [0.19824907 0.4322049 ]
  [0.23538986 0.36386564]
  [0.23208249 0.36772758]
  [0.33895922 0.2999154 ]
  [0.3542059  0.30194134]
  [0.39965507 0.4764759 ]
  [0.40546364 0.48879272]
  [0.35331205 0.7011497 ]
  [0.40756503 0.67701215]
  [0.642198   0.37463441]
  [0.6345841  0.3731326 ]
  [0.897318   0.49907932]
  [0.8843336  0.48922628]
  [0.98279625 0.5060799 ]
  [0.97221595 0.47908914]]]",[[0.19612612 0.2999154  0.98279625 0.7011497 ]],['person'],1.0,56,down,128.51706869011772,"(433, 215)","(511, 343)","(452, 504)",push_ups.mp4
15:44:29,"[[[0.20416531 0.4945309 ]
  [0.19469845 0.4656516 ]
  [0.1985789  0.46665165]
  [0.22981705 0.40325513]
  [0.23079255 0.40725824]
  [0.33521473 0.3272982 ]
  [0.34013668 0.33743003]
  [0.39047247 0.4568707 ]
  [0.38212377 0.5071698 ]
  [0.3531371  0.6968451 ]
  [0.36479744 0.6925081 ]
  [0.6394328  0.39681742]
  [0.6300896  0.40561017]
  [0.896967   0.50454706]
  [0.87481666 0.51137716]
  [0.9779423  0.51130575]
  [0.98289675 0.5354654 ]]]",[[0.19469845 0.3272982  0.98289675 0.6968451 ]],['person'],1.0,57,down,128.51706869011772,"(429, 235)",,"(452, 501)",push_ups.mp4
15:44:29,"[[[0.20086157 0.5311074 ]
  [0.19088724 0.4965056 ]
  [0.19441125 0.49763852]
  [0.2220584  0.4463735 ]
  [0.22348101 0.45171845]
  [0.32311612 0.36009225]
  [0.30199298 0.40395048]
  [0.38312614 0.36496988]
  [0.3962498  0.5050358 ]
  [0.35424244 0.6920092 ]
  [0.36386374 0.68619365]
  [0.6446233  0.42408258]
  [0.635998   0.43663946]
  [0.89916027 0.5193285 ]
  [0.8727831  0.5351528 ]
  [0.9753261  0.5236924 ]
  [0.97403485 0.5249433 ]]]",[[0.19088724 0.36009225 0.9753261  0.6920092 ]],['person'],1.5,58,up,83.32089375689924,"(413, 259)","(490, 262)","(453, 498)",push_ups.mp4
15:44:29,"[[[0.20625396 0.5600916 ]
  [0.1932427  0.5202244 ]
  [0.20268719 0.5208595 ]
  [0.21759771 0.4731218 ]
  [0.22343296 0.4782088 ]
  [0.3037671  0.4018911 ]
  [0.29471222 0.4602492 ]
  [0.352641   0.35689774]
  [0.36298174 0.5315766 ]
  [0.23412107 0.6257338 ]
  [0.34760246 0.70467025]
  [0.6448731  0.45714718]
  [0.63012767 0.4760848 ]
  [0.9129982  0.52188957]
  [0.8676108  0.5995068 ]
  [0.97421    0.5468611 ]
  [0.9631606  0.56626874]]]",[[0.1932427  0.35689774 0.97421    0.70467025]],['person'],1.5,59,up,83.32089375689924,"(388, 289)","(451, 256)",,push_ups.mp4
15:44:29,"[[[0.19404997 0.5907239 ]
  [0.18560986 0.5502106 ]
  [0.19138515 0.54981995]
  [0.20346679 0.5074165 ]
  [0.21008548 0.50797004]
  [0.27780503 0.4569687 ]
  [0.28792617 0.467874  ]
  [0.35197192 0.36356196]
  [0.36749917 0.551814  ]
  [0.34919304 0.697869  ]
  [0.35906225 0.6924764 ]
  [0.6320432  0.46462023]
  [0.6251066  0.48455697]
  [0.90207183 0.57441324]
  [0.8897702  0.58414406]
  [0.97201324 0.5402353 ]
  [0.9488886  0.5786848 ]]]",[[0.18560986 0.36356196 0.97201324 0.697869  ]],['person'],1.5,60,up,53.454431515020396,"(355, 329)","(450, 261)","(446, 502)",push_ups.mp4
15:44:29,"[[[0.18983361 0.6182033 ]
  [0.18651988 0.5776761 ]
  [0.18733183 0.5776084 ]
  [0.20199668 0.5314375 ]
  [0.20504208 0.53158414]
  [0.26379552 0.4898505 ]
  [0.28240395 0.5041679 ]
  [0.35154662 0.36777142]
  [0.36135712 0.5505772 ]
  [0.3499149  0.7014955 ]
  [0.35115692 0.69497097]
  [0.6211998  0.49185544]
  [0.6150096  0.5201524 ]
  [0.90329725 0.55439335]
  [0.87584996 0.5864392 ]
  [0.9676422  0.5258061 ]
  [0.9665984  0.52858156]]]",[[0.18651988 0.36777142 0.9676422  0.7014955 ]],['person'],1.5,61,up,51.36730068018308,"(337, 352)","(449, 264)","(447, 505)",push_ups.mp4
15:44:29,"[[[ 0.18879364  0.61538285]
  [ 0.18083464  0.5919045 ]
  [ 0.18020749  0.59195477]
  [ 0.20316228  0.5461001 ]
  [ 0.20429644  0.5460176 ]
  [ 0.26232493  0.4820913 ]
  [ 0.2672979   0.5079021 ]
  [ 0.35301852  0.37737516]
  [ 0.35095263  0.545043  ]
  [ 0.3494863   0.69933003]
  [ 0.35049337  0.69706506]
  [ 0.61797714  0.495234  ]
  [ 0.6111059   0.52605414]
  [ 0.93456876  0.5279602 ]
  [ 0.87489027  0.5882783 ]
  [ 0.9669872   0.535792  ]
  [-1.         -1.        ]]]",[[0.18020749 0.37737516 0.9669872  0.69933003]],['person'],1.5,62,up,55.780528532380835,"(335, 347)","(451, 271)","(447, 503)",push_ups.mp4
15:44:29,"[[[0.18342954 0.6565908 ]
  [0.17994116 0.6226746 ]
  [0.17960076 0.6228254 ]
  [0.20547615 0.5647848 ]
  [0.20657595 0.5657584 ]
  [0.26022705 0.4995392 ]
  [0.26958025 0.49446616]
  [0.3560031  0.3798745 ]
  [0.36099994 0.49431074]
  [0.34950134 0.69240975]
  [0.3519246  0.68376946]
  [0.6197183  0.50975436]
  [0.61496663 0.5174547 ]
  [0.90290093 0.56787944]
  [0.87620443 0.56451255]
  [0.96816844 0.5413033 ]
  [0.9646151  0.5422554 ]]]",[[0.17960076 0.3798745  0.96816844 0.69240975]],['person'],1.5,63,up,52.78297518395963,"(333, 359)","(455, 273)","(447, 498)",push_ups.mp4
15:44:29,"[[[0.19219068 0.65122175]
  [0.18184167 0.62224525]
  [0.18220395 0.622565  ]
  [0.20202361 0.5681188 ]
  [0.20376222 0.56891316]
  [0.25486875 0.5036124 ]
  [0.27233505 0.5096588 ]
  [0.35377234 0.383127  ]
  [0.35299677 0.5297361 ]
  [0.34895372 0.69109404]
  [0.35066286 0.68965137]
  [0.61679894 0.52890503]
  [0.6129218  0.55705595]
  [0.9125891  0.59363973]
  [0.8739648  0.57526445]
  [0.97025806 0.5562572 ]
  [0.96590596 0.5444996 ]]]",[[0.18184167 0.383127   0.97025806 0.69109404]],['person'],1.5,64,up,53.82768722107308,"(326, 362)","(452, 275)","(446, 497)",push_ups.mp4
15:44:29,"[[[ 0.19049138  0.67380416]
  [ 0.18934278  0.6292214 ]
  [ 0.18854664  0.6307657 ]
  [ 0.20662689  0.57148015]
  [ 0.2077514   0.5742712 ]
  [ 0.26178876  0.511296  ]
  [ 0.2738216   0.5176471 ]
  [ 0.35419902  0.38310137]
  [ 0.3588525   0.5337894 ]
  [ 0.34739423  0.69073784]
  [ 0.35391298  0.6868681 ]
  [ 0.61154246  0.5323312 ]
  [ 0.6119779   0.5463553 ]
  [ 0.90977764  0.5950625 ]
  [ 0.8703008   0.5777952 ]
  [ 0.97299635  0.57169724]
  [-1.         -1.        ]]]",[[0.18854664 0.38310137 0.97299635 0.69073784]],['person'],1.5,65,up,49.435566954673185,"(335, 368)","(453, 275)","(444, 497)",push_ups.mp4
15:44:29,"[[[ 0.19378057  0.6697291 ]
  [ 0.19068435  0.62984586]
  [ 0.18944064  0.6305748 ]
  [ 0.20355327  0.57380635]
  [ 0.20776568  0.5724624 ]
  [ 0.26604554  0.50921035]
  [ 0.2808271   0.50690955]
  [ 0.35348704  0.38462967]
  [ 0.35912207  0.5206688 ]
  [ 0.34865075  0.68749595]
  [ 0.35607484  0.68984306]
  [ 0.61398613  0.5252149 ]
  [ 0.61375815  0.53814423]
  [ 0.90972114  0.59407175]
  [ 0.8712791   0.57661813]
  [ 0.96962595  0.5591856 ]
  [-1.         -1.        ]]]",[[0.18944064 0.38462967 0.96962595 0.68984306]],['person'],1.5,66,up,49.639085844518924,"(340, 366)","(452, 276)","(446, 494)",push_ups.mp4
15:44:29,"[[[ 0.19392754  0.68153846]
  [ 0.19099875  0.6410315 ]
  [ 0.18912265  0.6426957 ]
  [ 0.20847654  0.5804391 ]
  [ 0.20939213  0.5808548 ]
  [ 0.27263784  0.5102144 ]
  [ 0.28062552  0.5087605 ]
  [ 0.35722417  0.38429463]
  [ 0.36118248  0.49305883]
  [ 0.34961805  0.68119   ]
  [ 0.3565618   0.6786289 ]
  [ 0.6188148   0.5250503 ]
  [ 0.6187967   0.5398779 ]
  [ 0.9145494   0.55196536]
  [ 0.868914    0.57634234]
  [ 0.96995443  0.54574406]
  [-1.         -1.        ]]]",[[0.18912265 0.38429463 0.96995443 0.68153846]],['person'],1.5,67,up,47.4673379018551,"(348, 367)","(457, 276)","(447, 490)",push_ups.mp4
15:44:29,"[[[ 0.19018766  0.6768091 ]
  [ 0.18898448  0.628727  ]
  [ 0.190873    0.6296677 ]
  [ 0.21094172  0.57522005]
  [ 0.21486501  0.57707536]
  [ 0.2619623   0.51673555]
  [ 0.27890512  0.5138697 ]
  [ 0.35775182  0.38344485]
  [ 0.36377278  0.48386377]
  [ 0.3508602   0.68081415]
  [ 0.3578265   0.67644906]
  [ 0.6209851   0.52664155]
  [ 0.6212123   0.53705484]
  [ 0.8999248   0.56571406]
  [ 0.8569929   0.5772996 ]
  [ 0.9681099   0.54354054]
  [-1.         -1.        ]]]",[[0.18898448 0.38344485 0.9681099  0.68081415]],['person'],1.5,68,up,49.66041345765848,"(335, 372)","(457, 276)","(449, 490)",push_ups.mp4
15:44:29,"[[[ 0.19541828  0.6632281 ]
  [ 0.19050944  0.623995  ]
  [ 0.19341907  0.6243933 ]
  [ 0.2091285   0.56796235]
  [ 0.21435405  0.56892884]
  [ 0.27216935  0.49629077]
  [ 0.27838323  0.48918393]
  [ 0.36379343  0.38515902]
  [ 0.35626385  0.38895896]
  [ 0.35220304  0.68346465]
  [ 0.3598834   0.67557484]
  [ 0.6204624   0.52664864]
  [ 0.62277234  0.529757  ]
  [ 0.91217566  0.56331193]
  [ 0.87299544  0.5871173 ]
  [ 0.9580892   0.59541833]
  [-1.         -1.        ]]]",[[0.19050944 0.38515902 0.9580892  0.68346465]],['person'],1.5,69,up,51.646301410860296,"(348, 357)","(465, 277)","(450, 492)",push_ups.mp4
15:44:29,"[[[0.19253764 0.6273394 ]
  [0.1866584  0.5964729 ]
  [0.18976569 0.5948561 ]
  [0.21080856 0.5544712 ]
  [0.21440315 0.55036724]
  [0.2721102  0.49541298]
  [0.27954292 0.4771757 ]
  [0.36384365 0.38548064]
  [0.3757829  0.46033075]
  [0.3520335  0.6854738 ]
  [0.3594519  0.6666919 ]
  [0.6216049  0.5158668 ]
  [0.62282175 0.524456  ]
  [0.91507316 0.550339  ]
  [0.88710636 0.559916  ]
  [0.9678032  0.5409356 ]
  [0.9660314  0.54204744]]]",[[0.1866584  0.38548064 0.9678032  0.6854738 ]],['person'],1.5,70,up,51.999744297060985,"(348, 356)","(465, 277)","(450, 493)",push_ups.mp4
15:44:30,"[[[0.19921969 0.5922557 ]
  [0.18878649 0.5712558 ]
  [0.19089009 0.57274187]
  [0.21236    0.5288045 ]
  [0.21696554 0.5278498 ]
  [0.29125476 0.4597326 ]
  [0.2813479  0.4771883 ]
  [0.36500248 0.38229316]
  [0.36105198 0.51764214]
  [0.35111555 0.69118214]
  [0.35117918 0.68192583]
  [0.62828135 0.5020829 ]
  [0.62158597 0.5185931 ]
  [0.90258616 0.5546137 ]
  [0.8705633  0.5755892 ]
  [0.96606964 0.53452194]
  [0.9658973  0.5306758 ]]]",[[0.18878649 0.38229316 0.96606964 0.69118214]],['person'],1.5,71,up,54.84630589422213,"(372, 331)","(467, 275)","(449, 497)",push_ups.mp4
15:44:30,"[[[0.20193419 0.5886518 ]
  [0.18899257 0.5639489 ]
  [0.19358923 0.5663511 ]
  [0.21514888 0.5148927 ]
  [0.22244288 0.51935446]
  [0.29741246 0.4549777 ]
  [0.2904458  0.46986082]
  [0.361515   0.3739961 ]
  [0.36879355 0.5186143 ]
  [0.3522346  0.6951318 ]
  [0.35499227 0.69028854]
  [0.62984425 0.48710638]
  [0.6251692  0.5080649 ]
  [0.9158979  0.5352061 ]
  [0.8729591  0.5729434 ]
  [0.96884686 0.5261676 ]
  [0.96561825 0.52891964]]]",[[0.18899257 0.3739961  0.96884686 0.6951318 ]],['person'],1.5,72,up,51.75384746892149,"(380, 327)","(462, 269)","(450, 500)",push_ups.mp4
15:44:30,"[[[0.19584885 0.5836986 ]
  [0.18636687 0.54796153]
  [0.19231124 0.5477495 ]
  [0.20861864 0.5023252 ]
  [0.21741836 0.5040056 ]
  [0.28953376 0.43904033]
  [0.29026553 0.4661668 ]
  [0.36121362 0.36460292]
  [0.37920597 0.53239185]
  [0.35074162 0.6982039 ]
  [0.36230266 0.6924681 ]
  [0.6309662  0.46961924]
  [0.6258881  0.4813682 ]
  [0.91820467 0.52170235]
  [0.87085134 0.611745  ]
  [0.9637637  0.5278933 ]
  [0.87817985 0.62920004]]]",[[0.18636687 0.36460292 0.9637637  0.6982039 ]],['person'],1.5,73,up,56.25044818911028,"(370, 316)","(462, 262)","(448, 502)",push_ups.mp4
15:44:30,"[[[0.19997448 0.55630016]
  [0.1907345  0.521258  ]
  [0.19493279 0.52019405]
  [0.22186108 0.4740756 ]
  [0.22415227 0.47466514]
  [0.31064186 0.40409696]
  [0.3012038  0.43880203]
  [0.36072668 0.3632854 ]
  [0.37710547 0.53690207]
  [0.35047624 0.6989609 ]
  [0.3620032  0.6932642 ]
  [0.62399846 0.45565397]
  [0.61864775 0.46680894]
  [0.9153714  0.50910264]
  [0.86568564 0.5957904 ]
  [0.9699381  0.5261014 ]
  [0.87638235 0.6235427 ]]]",[[0.1907345 0.3632854 0.9699381 0.6989609]],['person'],1.5,74,up,62.54861445270931,"(397, 290)","(461, 261)","(448, 503)",push_ups.mp4
15:44:30,"[[[0.20224728 0.5378804 ]
  [0.19262578 0.5031883 ]
  [0.19566238 0.50255096]
  [0.22504751 0.4485835 ]
  [0.22407275 0.45033967]
  [0.31864613 0.37019107]
  [0.30090216 0.42150387]
  [0.3694468  0.36024612]
  [0.367712   0.5285868 ]
  [0.35153142 0.7011467 ]
  [0.3584031  0.69535774]
  [0.6357745  0.44553864]
  [0.62571037 0.44829062]
  [0.914932   0.49953017]
  [0.8739215  0.5347762 ]
  [0.9727442  0.5138277 ]
  [0.9747801  0.53932303]]]",[[0.19262578 0.36024612 0.9747801  0.7011467 ]],['person'],1.5,75,up,78.49030492030663,"(407, 266)","(472, 259)","(449, 504)",push_ups.mp4
